year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,region,pop
2018,7,UA,United Air Lines,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",577,123,28.47,8.31,28.36,0,57.87,0,4,8582,1558,900,1299,0,4825,South West,1608139
2018,7,UA,United Air Lines,SAN,"San Diego, CA: San Diego International",974,189,45.55,13.63,46.82,0,82.99,1,0,12437,2281,1559,1780,0,6817,South West,1386932
2018,7,UA,United Air Lines,SEA,"Seattle, WA: Seattle/Tacoma International",975,238,54.41,11.23,73.49,0,98.88,4,3,16184,3430,1237,2762,0,8755,North West,737015
2018,7,UA,United Air Lines,SFO,"San Francisco, CA: San Francisco International",5709,1170,307.98,48.11,412.13,0,401.77,35,16,83942,25679,3851,16480,0,37932,South West,873965
2018,7,UA,United Air Lines,SLC,"Salt Lake City, UT: Salt Lake City International",219,61,14.47,1.12,12.45,0,32.96,3,0,3994,790,92,373,0,2739,North West,199723
2018,7,UA,United Air Lines,TPA,"Tampa, FL: Tampa International",619,180,44.44,8.65,72.35,0,54.55,2,6,12826,2473,767,3835,0,5751,South East,384959
2018,7,WN,Southwest Airline,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",3588,828,236.83,34.84,241.83,4.35,310.15,61,10,52388,13415,2305,14396,114,22158,South East,498715
2018,7,WN,Southwest Airline,AUS,"Austin, TX: Austin - Bergstrom International",2118,493,158.91,13.24,69.81,4.32,246.72,17,0,27916,8686,772,2769,112,15577,South Cent,961855
2018,7,WN,Southwest Airline,BNA,"Nashville, TN: Nashville International",3147,654,191.87,29.23,79.44,2.22,351.24,44,2,38569,11511,2520,3689,56,20793,South East,689447
2018,7,WN,Southwest Airline,BOS,"Boston, MA: Logan International",1163,315,100.72,6.28,76.03,1.55,130.42,37,1,19724,6108,836,4408,34,8338,North East,675647
2018,7,WN,Southwest Airline,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",6606,1632,402.87,65.36,513.58,5.43,644.76,345,39,94133,23806,4608,24841,271,40607,North East,585708
2018,7,WN,Southwest Airline,CLT,"Charlotte, NC: Charlotte Douglas International",262,109,37.39,4.65,33.04,0,33.92,9,2,5315,1484,352,1493,0,1986,South East,874579
2018,7,WN,Southwest Airline,DCA,"Washington, DC: Ronald Reagan Washington National",1290,375,109.9,15.59,93.49,1.18,154.84,70,6,24862,7517,1245,4665,32,11403,North East,689545
2018,7,WN,Southwest Airline,DEN,"Denver, CO: Denver International",6258,1437,407.2,59.29,348.67,5.42,616.42,109,39,79180,20756,4562,16567,144,37151,North West,715522
2018,7,WN,Southwest Airline,DTW,"Detroit, MI: Detroit Metro Wayne County",613,174,67.13,2.64,18.12,0,86.11,1,0,9245,2841,284,900,0,5220,North Cent,639111
2018,7,WN,Southwest Airline,EWR,"Newark, NJ: Newark Liberty International",592,239,55.83,7.87,108.97,0.94,65.39,39,2,18350,4458,845,7893,30,5124,North East,311549
2018,7,WN,Southwest Airline,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",2169,466,162.16,16.95,101.74,4.87,180.27,38,5,28370,9994,1448,4793,256,11879,South East,182760
2018,7,WN,Southwest Airline,IAD,"Washington, DC: Washington Dulles International",207,60,15.27,2.44,21.84,0,20.44,1,0,3227,759,175,1235,0,1058,North East,689545
2018,7,WN,Southwest Airline,LAS,"Las Vegas, NV: Harry Reid International",6474,1361,354.59,31.36,330.37,2,642.68,69,41,72056,17463,2792,15359,53,36389,South West,641903
2018,7,WN,Southwest Airline,LAX,"Los Angeles, CA: Los Angeles International",3672,732,232.4,15.45,128.8,2.16,353.2,86,5,38732,12146,1011,4374,81,21120,South West,3898747
2018,7,WN,Southwest Airline,LGA,"New York, NY: LaGuardia",972,301,71.94,11.27,127.63,1,89.16,52,6,18180,3732,960,7711,46,5731,North East,8804190
2018,7,WN,Southwest Airline,MCO,"Orlando, FL: Orlando International",3863,1038,308.03,29.93,331.07,3.64,365.34,79,45,66478,20399,2088,18949,282,24760,South East,307573
2018,7,WN,Southwest Airline,MDW,"Chicago, IL: Chicago Midway International",7669,1608,437.89,47.96,349.03,5.49,767.63,136,4,89019,23433,4026,13077,214,48269,North Cent,2746388
2018,7,WN,Southwest Airline,MSP,"Minneapolis, MN: Minneapolis-St Paul International",739,171,67.19,1.69,22.41,0,79.71,5,2,9894,3754,111,1090,0,4939,North Cent,429954
2018,7,WN,Southwest Airline,PHL,"Philadelphia, PA: Philadelphia International",738,241,76.44,9.07,70.2,0,85.28,30,1,14338,4337,498,3585,0,5918,North East,1603797
2018,7,WN,Southwest Airline,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",5275,1131,348.23,25.53,211.41,7.27,538.56,76,30,63297,16129,2876,11435,258,32599,South West,1608139
2018,7,WN,Southwest Airline,SAN,"San Diego, CA: San Diego International",3414,657,208.22,10.06,87.04,4.13,347.55,36,7,33159,10611,436,3080,109,18923,South West,1386932
2018,7,WN,Southwest Airline,SEA,"Seattle, WA: Seattle/Tacoma International",1281,338,140.95,9.34,72.83,0.91,113.98,3,1,17972,7290,569,2817,49,7247,North West,737015
2018,7,WN,Southwest Airline,SFO,"San Francisco, CA: San Francisco International",1507,461,147.31,5.85,132.92,0,174.92,38,2,25226,8208,516,5724,0,10778,South West,873965
2018,7,WN,Southwest Airline,SLC,"Salt Lake City, UT: Salt Lake City International",945,206,72.2,0.96,28.76,0,104.07,13,1,10282,3493,27,1010,0,5752,North West,199723
2018,7,WN,Southwest Airline,TPA,"Tampa, FL: Tampa International",2531,653,195.94,13.82,144.2,5.57,293.48,52,15,41116,11639,920,8355,265,19937,South East,384959
2018,7,YV,Mesa Airlines Inc,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",233,60,25,5,13,0,17,2,1,5777,1891,596,970,0,2320,South East,498715
2018,7,YV,Mesa Airlines Inc,AUS,"Austin, TX: Austin - Bergstrom International",107,24,10,4,6,0,4,1,0,2106,1040,193,329,0,544,South Cent,961855
2018,7,YV,Mesa Airlines Inc,BNA,"Nashville, TN: Nashville International",93,12,1,2,5,0,4,2,0,1385,73,921,217,0,174,South East,689447
2018,7,YV,Mesa Airlines Inc,BOS,"Boston, MA: Logan International",9,2,1,0,1,0,0,0,0,98,32,0,66,0,0,North East,675647
2018,7,YV,Mesa Airlines Inc,CLT,"Charlotte, NC: Charlotte Douglas International",181,38,11,4,13,0,10,2,0,2140,540,263,602,0,735,South East,874579
2018,7,YV,Mesa Airlines Inc,DCA,"Washington, DC: Ronald Reagan Washington National",84,19,5,2,12,0,0,0,1,591,113,97,381,0,0,North East,689545
2018,7,YV,Mesa Airlines Inc,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",3144,756,184.79,43.47,146.49,3.45,377.81,98,11,60980,15751,5717,10121,72,29319,South Cent,1304379
2018,7,YV,Mesa Airlines Inc,DTW,"Detroit, MI: Detroit Metro Wayne County",232,56,17,7,20,0,12,1,1,3231,818,522,985,0,906,North Cent,639111
2018,7,YV,Mesa Airlines Inc,IAD,"Washington, DC: Washington Dulles International",1965,458,57,36,144,0,221,35,4,37672,6678,3104,8206,0,19684,North East,689545
2018,7,YV,Mesa Airlines Inc,IAH,"Houston, TX: George Bush Intercontinental/Houston",3044,479,126.06,50.76,138.27,1,162.92,18,6,34355,10170,4747,5553,72,13813,South Cent,2304580
2018,7,YV,Mesa Airlines Inc,LGA,"New York, NY: LaGuardia",122,30,4,3,17,0,6,9,0,2339,355,236,1287,0,461,North East,8804190
2018,7,YV,Mesa Airlines Inc,MSP,"Minneapolis, MN: Minneapolis-St Paul International",132,30,8,9,8,0,5,1,0,2400,447,1584,215,0,154,North Cent,429954
2018,7,YV,Mesa Airlines Inc,PHL,"Philadelphia, PA: Philadelphia International",154,31,5,3,18,0,5,6,0,2343,482,162,1217,0,482,North East,1603797
2018,7,YV,Mesa Airlines Inc,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",1954,414,96.42,11.71,81.64,0.03,224.2,47,5,29334,7596,1594,3368,4,16772,South West,1608139
2018,7,YV,Mesa Airlines Inc,SLC,"Salt Lake City, UT: Salt Lake City International",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North West,199723
2018,7,YX,Republic Airline,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",297,59,10.95,5.45,34.27,0,8.34,10,2,4119,607,814,2191,0,507,South East,498715
2018,7,YX,Republic Airline,AUS,"Austin, TX: Austin - Bergstrom International",104,14,1.43,3.05,6.46,0,3.06,1,1,687,100,160,235,0,192,South Cent,961855
2018,7,YX,Republic Airline,BNA,"Nashville, TN: Nashville International",294,57,9.41,9.61,26.54,0,11.44,9,0,3260,532,913,970,0,845,South East,689447
2018,7,YX,Republic Airline,BOS,"Boston, MA: Logan International",433,101,30.24,1.34,46.63,0,22.8,12,0,7578,2211,63,3404,0,1900,North East,675647
2018,7,YX,Republic Airline,CLT,"Charlotte, NC: Charlotte Douglas International",919,117,22.99,7.66,40.16,0,46.19,23,5,7821,1811,472,1746,0,3792,South East,874579
2018,7,YX,Republic Airline,DCA,"Washington, DC: Ronald Reagan Washington National",3195,557,72.14,16.45,280.69,0.16,187.56,121,22,34972,5441,1394,14143,3,13991,North East,689545
2018,7,YX,Republic Airline,DEN,"Denver, CO: Denver International",473,59,14.64,2.95,19.54,0,21.87,7,6,4321,921,362,974,0,2064,North West,715522
2018,7,YX,Republic Airline,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",357,86,27.49,1.76,37.04,0,19.72,19,3,7219,2453,68,2928,0,1770,South Cent,1304379
2018,7,YX,Republic Airline,DTW,"Detroit, MI: Detroit Metro Wayne County",750,140,38.25,9.26,45.35,0,47.14,27,0,9587,2383,975,2139,0,4090,North Cent,639111
2018,7,YX,Republic Airline,EWR,"Newark, NJ: Newark Liberty International",2187,542,47.34,6.73,375.21,0.41,112.31,213,8,43787,3877,458,29860,12,9580,North East,311549
2018,7,YX,Republic Airline,IAH,"Houston, TX: George Bush Intercontinental/Houston",1044,196,49.75,6.65,73.42,0,66.18,9,5,11490,3451,700,2919,0,4420,South Cent,2304580
2018,7,YX,Republic Airline,JFK,"New York, NY: John F. Kennedy International",193,43,6.28,0.62,24.74,0,11.36,14,0,3146,341,37,1821,0,947,North East,8804190
2018,7,YX,Republic Airline,LGA,"New York, NY: LaGuardia",2714,648,131.35,25.64,341.64,1.6,147.76,140,12,62320,14906,2890,29816,38,14670,North East,8804190
2018,7,YX,Republic Airline,MCO,"Orlando, FL: Orlando International",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,South East,307573
2018,7,YX,Republic Airline,MIA,"Miami, FL: Miami International",913,199,27.8,6.76,70.17,0,94.27,5,2,12011,1874,513,3109,0,6515,South East,442241
2018,7,YX,Republic Airline,MSP,"Minneapolis, MN: Minneapolis-St Paul International",455,90,22.09,3.99,36.36,0,27.57,17,1,5418,1176,298,1884,0,2060,North Cent,429954
2018,7,YX,Republic Airline,ORD,"Chicago, IL: Chicago O'Hare International",1572,261,30.73,9.2,120.89,0,100.18,36,1,19677,1975,1314,7447,0,8941,North Cent,2746388
2018,7,YX,Republic Airline,PHL,"Philadelphia, PA: Philadelphia International",1691,339,38.98,8.59,165.63,0,125.8,104,0,20604,2162,654,9724,0,8064,North East,1603797
2018,7,YX,Republic Airline,SLC,"Salt Lake City, UT: Salt Lake City International",59,13,4.61,0.94,2.81,0,4.64,1,0,1196,410,176,114,0,496,North West,199723
2018,7,YX,Republic Airline,TPA,"Tampa, FL: Tampa International",27,4,0,0,4,0,0,0,0,112,0,0,112,0,0,South East,384959
2018,6,9E,Endeavor Air Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",2312,479,75.7,29.48,145.3,0,228.53,24,16,51054,10254,4496,11562,0,24742,South East,498715
2018,6,9E,Endeavor Air Inc.,AUS,"Austin, TX: Austin - Bergstrom International",46,3,2.92,0,0.08,0,0,0,0,257,254,0,3,0,0,South Cent,961855
2018,6,9E,Endeavor Air Inc.,BNA,"Nashville, TN: Nashville International",136,20,5.48,0.22,6.48,0,7.82,1,1,1910,1012,23,241,0,634,South East,689447
2018,6,9E,Endeavor Air Inc.,BOS,"Boston, MA: Logan International",413,64,11.12,3.14,22.07,0,27.67,3,0,3994,680,119,1314,0,1881,North East,675647
2018,6,9E,Endeavor Air Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",206,49,17.22,0.41,19.04,0,12.34,0,0,3969,1917,30,1026,0,996,North East,585708
2018,6,9E,Endeavor Air Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",222,35,15.94,0,11.63,0,7.43,0,1,1837,814,0,455,0,568,South East,874579
2018,6,9E,Endeavor Air Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",191,30,7.58,1.25,14.26,0,6.91,0,0,2161,550,111,1071,0,429,North East,689545
2018,6,9E,Endeavor Air Inc.,DEN,"Denver, CO: Denver International",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North West,715522
2018,6,9E,Endeavor Air Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",111,10,1.96,1.4,5.1,0,1.54,0,2,438,40,98,234,0,66,South Cent,1304379
2018,6,9E,Endeavor Air Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",1845,209,56.64,13.2,45.41,0,93.74,4,2,15013,4305,1010,1686,0,8012,North Cent,639111
2018,6,9E,Endeavor Air Inc.,EWR,"Newark, NJ: Newark Liberty International",201,76,6.22,1.08,59.1,0,9.6,1,1,5937,1062,101,3828,0,946,North East,311549
2018,6,9E,Endeavor Air Inc.,IAD,"Washington, DC: Washington Dulles International",117,18,6.51,0.52,5.34,0,5.62,0,0,2117,496,33,1018,0,570,North East,689545
2018,6,9E,Endeavor Air Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",162,27,6.05,1,13.19,0,6.77,0,2,1605,447,101,475,0,582,South Cent,2304580
2018,6,9E,Endeavor Air Inc.,JFK,"New York, NY: John F. Kennedy International",2210,457,80.11,16.41,217.25,0,143.22,16,0,36100,8089,1395,14785,0,11831,North East,8804190
2018,6,9E,Endeavor Air Inc.,LGA,"New York, NY: LaGuardia",2675,525,72.64,28.95,267.41,0,155.99,28,7,40982,10145,3248,15622,0,11967,North East,8804190
2018,6,9E,Endeavor Air Inc.,MCO,"Orlando, FL: Orlando International",17,1,0,0,1,0,0,0,0,48,0,0,48,0,0,South East,307573
2018,6,9E,Endeavor Air Inc.,MIA,"Miami, FL: Miami International",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,South East,442241
2018,6,9E,Endeavor Air Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",859,134,27.82,6.73,38.7,1,59.75,0,0,9572,2933,504,1480,55,4600,North Cent,429954
2018,6,9E,Endeavor Air Inc.,ORD,"Chicago, IL: Chicago O'Hare International",166,37,9.42,0.01,20.77,0,6.8,1,0,3725,1034,1,2073,0,617,North Cent,2746388
2018,6,9E,Endeavor Air Inc.,PHL,"Philadelphia, PA: Philadelphia International",163,34,11.15,1.15,10.84,0,10.86,0,0,2677,596,32,866,0,1183,North East,1603797
2018,6,9E,Endeavor Air Inc.,TPA,"Tampa, FL: Tampa International",62,17,8.43,0,1.56,0,7.01,0,0,1025,524,0,77,0,424,South East,384959
2018,6,AA,American Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",964,260,73.55,17.68,96.71,0.21,71.85,23,6,15251,4519,1207,4420,8,5097,South East,498715
2018,6,AA,American Airlines,AUS,"Austin, TX: Austin - Bergstrom International",915,214,82.98,12.2,32.83,0.99,84.99,16,3,12271,4849,794,1423,26,5179,South Cent,961855
2018,6,AA,American Airlines,BNA,"Nashville, TN: Nashville International",534,121,43.81,4.74,23.03,0.03,49.38,12,2,7372,2348,372,1090,4,3558,South East,689447
2018,6,AA,American Airlines,BOS,"Boston, MA: Logan International",2443,558,159.1,33.96,166.88,0.25,197.81,50,1,34090,9466,2443,8168,7,14006,North East,675647
2018,6,AA,American Airlines,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",496,134,48.8,9.19,28.27,0,47.73,24,2,8428,3479,591,1331,0,3027,North East,585708
2018,6,AA,American Airlines,CLT,"Charlotte, NC: Charlotte Douglas International",7812,1309,380.35,78.96,344.27,0,505.41,107,13,78912,24861,6497,14073,0,33481,South East,874579
2018,6,AA,American Airlines,DCA,"Washington, DC: Ronald Reagan Washington National",1915,449,115.15,44.39,129.59,0.61,159.26,35,11,28036,6484,3425,7207,15,10905,North East,689545
2018,6,AA,American Airlines,DEN,"Denver, CO: Denver International",934,287,90.3,13.59,95.69,1.36,86.06,13,14,17400,5482,1266,4143,52,6457,North West,715522
2018,6,AA,American Airlines,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",12657,2800,668.82,139.86,769.36,2.43,1219.53,295,81,200339,61464,13153,34483,172,91067,South Cent,1304379
2018,6,AA,American Airlines,DTW,"Detroit, MI: Detroit Metro Wayne County",468,126,46.29,8.68,25.54,0.78,44.7,10,0,7164,2075,631,997,23,3438,North Cent,639111
2018,6,AA,American Airlines,EWR,"Newark, NJ: Newark Liberty International",657,251,61.38,11.74,115.92,0.22,61.74,15,5,15372,3945,1171,5868,27,4361,North East,311549
2018,6,AA,American Airlines,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",535,168,62.37,4.95,42.69,0.14,57.86,8,4,8141,3036,352,1498,3,3252,South East,182760
2018,6,AA,American Airlines,IAD,"Washington, DC: Washington Dulles International",244,78,29.98,11.24,19.74,0,17.05,7,0,4208,1376,1076,702,0,1054,North East,689545
2018,6,AA,American Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",728,212,78.95,13.85,51.39,0.45,67.35,29,1,11433,3999,1217,1866,28,4323,South Cent,2304580
2018,6,AA,American Airlines,JFK,"New York, NY: John F. Kennedy International",1487,301,74.74,27.51,110.02,0.15,88.58,15,1,20280,5295,1980,5001,5,7999,North East,8804190
2018,6,AA,American Airlines,LAS,"Las Vegas, NV: Harry Reid International",1257,341,115.85,22.84,79.38,2.05,120.87,18,1,18243,5941,1715,3185,61,7341,South West,641903
2018,6,AA,American Airlines,LAX,"Los Angeles, CA: Los Angeles International",3463,584,201.71,43.24,145.11,1.72,192.22,33,5,44309,19207,3523,5600,60,15919,South West,3898747
2018,6,AA,American Airlines,LGA,"New York, NY: LaGuardia",1832,462,122.55,45.42,160.23,2.57,131.23,44,8,29284,8544,2797,9232,95,8616,North East,8804190
2018,6,AA,American Airlines,MCO,"Orlando, FL: Orlando International",1531,495,144.59,28.19,163.34,1.55,157.34,16,12,29823,8539,2239,7446,53,11546,South East,307573
2018,6,AA,American Airlines,MIA,"Miami, FL: Miami International",4167,1070,319.7,44.71,374.16,3.06,328.36,49,6,71000,24041,3598,16795,133,26433,South East,442241
2018,6,AA,American Airlines,MSP,"Minneapolis, MN: Minneapolis-St Paul International",670,176,69.92,5.8,35.31,0.35,64.62,9,0,10289,4149,542,1460,37,4101,North Cent,429954
2018,6,AA,American Airlines,ORD,"Chicago, IL: Chicago O'Hare International",5565,1648,304.34,85.41,747.29,0.91,510.05,161,36,123661,26383,8199,46989,33,42057,North Cent,2746388
2018,6,AA,American Airlines,PHL,"Philadelphia, PA: Philadelphia International",4380,1046,289.04,51.44,367.25,0.49,337.78,86,4,67090,21022,4031,17479,23,24535,North East,1603797
2018,6,AA,American Airlines,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",4739,802,266.39,30.11,183.56,2.03,319.91,52,3,49877,17461,2477,6257,51,23631,South West,1608139
2018,6,AA,American Airlines,SAN,"San Diego, CA: San Diego International",796,239,88.92,13.61,43.66,1.36,91.44,11,1,13090,4353,1038,1872,46,5781,South West,1386932
2018,6,AA,American Airlines,SEA,"Seattle, WA: Seattle/Tacoma International",859,265,87.49,10.18,74.51,0,92.82,6,1,15575,5864,757,2971,0,5983,North West,737015
2018,6,AA,American Airlines,SFO,"San Francisco, CA: San Francisco International",1171,406,109.44,20.25,158.79,0.35,117.16,18,1,23715,6337,1523,7461,17,8377,South West,873965
2018,6,AA,American Airlines,SLC,"Salt Lake City, UT: Salt Lake City International",428,115,35.06,5.28,22.33,0,52.33,7,0,6745,1746,602,906,0,3491,North West,199723
2018,6,AA,American Airlines,TPA,"Tampa, FL: Tampa International",969,282,87.07,25.37,71.97,0,97.59,9,1,17559,4896,1715,3145,0,7803,South East,384959
2018,6,AS,Alaska Airlines I,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",85,10,0.93,0,5.24,0,3.83,0,0,318,19,0,203,0,96,South East,498715
2018,6,AS,Alaska Airlines I,AUS,"Austin, TX: Austin - Bergstrom International",145,31,14.45,0,13.35,0,3.2,1,0,1232,675,0,447,0,110,South Cent,961855
2018,6,AS,Alaska Airlines I,BNA,"Nashville, TN: Nashville International",73,16,6.03,0,8.14,0,1.83,0,0,683,340,0,255,0,88,South East,689447
2018,6,AS,Alaska Airlines I,BOS,"Boston, MA: Logan International",353,95,16.55,0.36,63.32,0.52,14.25,3,0,4461,901,10,2795,15,740,North East,675647
2018,6,AS,Alaska Airlines I,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",143,39,2.59,0,33.54,0,2.87,1,1,1333,58,0,1194,0,81,North East,585708
2018,6,AS,Alaska Airlines I,DCA,"Washington, DC: Ronald Reagan Washington National",150,38,8.03,0,25.34,0,4.63,1,0,1542,280,0,963,0,299,North East,689545
2018,6,AS,Alaska Airlines I,DEN,"Denver, CO: Denver International",188,40,16.59,0,17.2,0,6.21,0,3,1412,701,0,538,0,173,North West,715522
2018,6,AS,Alaska Airlines I,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",149,14,2.1,0,7.09,0,4.81,0,0,513,51,0,258,0,204,South Cent,1304379
2018,6,AS,Alaska Airlines I,DTW,"Detroit, MI: Detroit Metro Wayne County",90,21,1.08,0,18.56,0,1.36,0,0,577,75,0,457,0,45,North Cent,639111
2018,6,AS,Alaska Airlines I,EWR,"Newark, NJ: Newark Liberty International",399,143,34.51,0,94.37,0.96,13.16,5,0,6748,2341,0,3728,96,583,North East,311549
2018,6,AS,Alaska Airlines I,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",60,17,3.28,0,10.05,0,3.66,0,0,684,148,0,323,0,213,South East,182760
2018,6,AS,Alaska Airlines I,IAD,"Washington, DC: Washington Dulles International",175,44,19.91,0,16.67,0,7.41,1,0,2470,1165,0,872,0,433,North East,689545
2018,6,AS,Alaska Airlines I,IAH,"Houston, TX: George Bush Intercontinental/Houston",60,7,0,0,5,0,2,0,0,186,0,0,150,0,36,South Cent,2304580
2018,6,AS,Alaska Airlines I,JFK,"New York, NY: John F. Kennedy International",421,103,27.65,0,61.42,1,12.93,8,2,5273,1729,0,2850,15,679,North East,8804190
2018,6,AS,Alaska Airlines I,LAS,"Las Vegas, NV: Harry Reid International",698,108,47.9,1,25.6,0,33.5,3,0,4499,2434,47,848,0,1170,South West,641903
